Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cum_Cured,Cum_Deaths,Cum_Confirmed,Cured,Deaths,Confirmed
95,10/03/20,6:00 PM,Tamil Nadu,1,0,0,0,1,0,0,0
106,11/03/20,6:00 PM,Tamil Nadu,1,0,0,0,1,0,0,0
117,12/03/20,6:00 PM,Tamil Nadu,1,0,0,0,1,0,0,0
130,13/03/20,6:00 PM,Tamil Nadu,1,0,0,0,1,0,0,0
143,14/03/20,6:00 PM,Tamil Nadu,1,0,0,0,1,0,0,0
157,15/03/20,6:00 PM,Tamil Nadu,1,0,0,0,1,0,0,0
172,16/03/20,6:00 PM,Tamil Nadu,1,0,0,0,1,0,0,0
187,17/03/20,6:00 PM,Tamil Nadu,1,0,0,0,1,0,0,0
203,18/03/20,6:00 PM,Tamil Nadu,1,0,0,0,1,0,0,0
221,19/03/20,6:00 PM,Tamil Nadu,2,0,1,0,2,1,0,1
241,20/03/20,6:00 PM,Tamil Nadu,3,0,1,0,3,0,0,1
263,21/03/20,6:00 PM,Tamil Nadu,3,0,1,0,3,0,0,0
286,22/03/20,6:00 PM,Tamil Nadu,5,2,1,0,7,0,0,4
309,23/03/20,6:00 PM,Tamil Nadu,7,2,1,0,9,0,0,2
333,24/03/20,6:00 PM,Tamil Nadu,13,2,1,0,15,0,0,6
358,25/03/20,6:00 PM,Tamil Nadu,16,2,1,0,18,0,0,3
388,26/03/20,6:00 PM,Tamil Nadu,20,6,1,1,26,0,1,8
415,27/03/20,10:00 AM,Tamil Nadu,23,6,1,1,29,0,0,3
442,28/03/20,6:00 PM,Tamil Nadu,34,6,2,1,40,1,0,11
469,29/03/20,7:30 PM,Tamil Nadu,-,-,4,1,49,2,0,9
496,30/03/20,9:30 PM,Tamil Nadu,-,-,4,1,67,0,0,18
524,31/03/20,8:30 PM,Tamil Nadu,-,-,4,1,74,0,0,7
554,01/04/20,7:30 PM,Tamil Nadu,-,-,6,1,234,2,0,160
583,02/04/20,6:00 PM,Tamil Nadu,-,-,6,1,234,0,0,0
613,03/04/20,6:00 PM,Tamil Nadu,-,-,6,1,309,0,0,75
644,04/04/20,6:00 PM,Tamil Nadu,-,-,6,2,411,0,1,102
674,05/04/20,6:00 PM,Tamil Nadu,-,-,6,3,485,0,1,74
704,06/04/20,6:00 PM,Tamil Nadu,-,-,8,5,571,2,2,86
734,07/04/20,6:00 PM,Tamil Nadu,-,-,8,5,621,0,0,50
765,08/04/20,5:00 PM,Tamil Nadu,-,-,19,7,690,11,2,69
796,09/04/20,5:00 PM,Tamil Nadu,-,-,21,8,738,2,1,48
827,10/04/20,5:00 PM,Tamil Nadu,-,-,21,8,834,0,0,96
858,11/04/20,5:00 PM,Tamil Nadu,-,-,44,8,911,23,0,77
889,12/04/20,5:00 PM,Tamil Nadu,-,-,44,10,969,0,2,58
921,13/04/20,5:00 PM,Tamil Nadu,-,-,50,11,1075,6,1,106
954,14/04/20,5:00 PM,Tamil Nadu,-,-,58,11,1173,8,0,98
987,15/04/20,5:00 PM,Tamil Nadu,-,-,81,12,1204,23,1,31
1020,16/04/20,5:00 PM,Tamil Nadu,-,-,118,14,1242,37,2,38
1053,17/04/20,5:00 PM,Tamil Nadu,-,-,180,15,1267,62,1,25
1086,18/04/20,5:00 PM,Tamil Nadu,-,-,283,15,1323,103,0,56
1119,19/04/20,5:00 PM,Tamil Nadu,-,-,365,15,1372,82,0,49
1152,20/04/20,5:00 PM,Tamil Nadu,-,-,411,15,1477,46,0,105
1185,21/04/20,5:00 PM,Tamil Nadu,-,-,457,17,1520,46,2,43
1217,22/04/20,5:00 PM,Tamil Nadu,-,-,635,18,1596,178,1,76
1249,23/04/20,5:00 PM,Tamil Nadu,-,-,662,18,1629,27,0,33
1281,24/04/20,5:00 PM,Tamil Nadu,-,-,752,20,1683,90,2,54
1313,25/04/20,5:00 PM,Tamil Nadu,-,-,866,22,1755,114,2,72
1345,26/04/20,5:00 PM,Tamil Nadu,-,-,960,23,1821,94,1,66
1377,27/04/20,5:00 PM,Tamil Nadu,-,-,1020,24,1885,60,1,64
1409,28/04/20,5:00 PM,Tamil Nadu,-,-,1101,24,1937,81,0,52
1441,29/04/20,5:00 PM,Tamil Nadu,-,-,1168,25,2058,67,1,121
1473,30/04/20,5:00 PM,Tamil Nadu,-,-,1210,27,2162,42,2,104
1505,01/05/20,5:00 PM,Tamil Nadu,-,-,1258,27,2323,48,0,161
1537,02/05/20,5:00 PM,Tamil Nadu,-,-,1312,28,2526,54,1,203
1569,03/05/20,5:00 PM,Tamil Nadu,-,-,1341,29,2757,29,1,231
1601,04/05/20,5:00 PM,Tamil Nadu,-,-,1379,30,3023,38,1,266
1633,05/05/20,5:00 PM,Tamil Nadu,-,-,1409,31,3550,30,1,527
1666,06/05/20,8:00 AM,Tamil Nadu,-,-,1485,33,4058,76,2,508
1699,07/05/20,8:00 AM,Tamil Nadu,-,-,1516,35,4829,31,2,771
1732,08/05/20,8:00 AM,Tamil Nadu,-,-,1547,37,5409,31,2,580
1765,09/05/20,8:00 AM,Tamil Nadu,-,-,1605,40,6009,58,3,600
1798,10/05/20,8:00 AM,Tamil Nadu,-,-,1824,44,6535,219,4,526
1831,11/05/20,8:00 AM,Tamil Nadu,-,-,1959,47,7204,135,3,669
1864,12/05/20,8:00 AM,Tamil Nadu,-,-,2051,53,8002,92,6,798
1897,13/05/20,8:00 AM,Tamil Nadu,-,-,2134,61,8718,83,8,716
1930,14/05/20,8:00 AM,Tamil Nadu,-,-,2176,64,9227,42,3,509
1963,15/05/20,8:00 AM,Tamil Nadu,-,-,2240,66,9674,64,2,447
1996,16/05/20,8:00 AM,Tamil Nadu,-,-,2599,71,10108,359,5,434
2029,17/05/20,8:00 AM,Tamil Nadu,-,-,3538,74,10585,939,3,477
2062,18/05/20,8:00 AM,Tamil Nadu,-,-,4172,78,11224,634,4,639
2095,19/05/20,8:00 AM,Tamil Nadu,-,-,4406,81,11760,234,3,536
2128,20/05/20,8:00 AM,Tamil Nadu,-,-,4895,84,12448,489,3,688
2162,21/05/20,8:00 AM,Tamil Nadu,-,-,5882,87,13191,987,3,743
2196,22/05/20,8:00 AM,Tamil Nadu,-,-,6282,94,13967,400,7,776
2230,23/05/20,8:00 AM,Tamil Nadu,-,-,7128,98,14753,846,4,786
2265,24/05/20,8:00 AM,Tamil Nadu,-,-,7491,103,15512,363,5,759
2300,25/05/20,8:00 AM,Tamil Nadu,-,-,8324,111,16277,833,8,765
2336,26/05/20,8:00 AM,Tamil Nadu,-,-,8731,118,17082,407,7,805
2372,27/05/20,8:00 AM,Tamil Nadu,-,-,9342,127,17728,611,9,646
2408,28/05/20,8:00 AM,Tamil Nadu,-,-,9909,133,18545,567,6,817
2444,29/05/20,8:00 AM,Tamil Nadu,-,-,10548,145,19372,639,12,827
2480,30/05/20,8:00 AM,Tamil Nadu,-,-,11313,154,20246,765,9,874
2516,31/05/20,8:00 AM,Tamil Nadu,-,-,12000,160,21184,687,6,938
2552,01/06/20,8:00 AM,Tamil Nadu,-,-,12757,173,22333,757,13,1149
2588,02/06/20,8:00 AM,Tamil Nadu,-,-,13170,184,23495,413,11,1162
2624,03/06/20,8:00 AM,Tamil Nadu,-,-,13706,197,24586,536,13,1091
2660,04/06/20,8:00 AM,Tamil Nadu,-,-,14316,208,25872,610,11,1286
2696,05/06/20,8:00 AM,Tamil Nadu,-,-,14902,220,27256,586,12,1384
2732,06/06/20,8:00 AM,Tamil Nadu,-,-,15762,232,28694,860,12,1438
2768,07/06/20,8:00 AM,Tamil Nadu,-,-,16395,251,30152,633,19,1458
2804,08/06/20,8:00 AM,Tamil Nadu,-,-,16999,269,31667,604,18,1515
2840,09/06/20,8:00 AM,Tamil Nadu,-,-,17527,286,33229,528,17,1562
2876,10/06/20,8:00 AM,Tamil Nadu,-,-,18325,307,34914,798,21,1685
2913,11/06/20,8:00 AM,Tamil Nadu,-,-,19333,326,36841,1008,19,1927
2949,12/06/20,8:00 AM,Tamil Nadu,-,-,20705,349,38716,1372,23,1875
2985,13/06/20,8:00 AM,Tamil Nadu,-,-,22047,367,40698,1342,18,1982
3021,14/06/20,8:00 AM,Tamil Nadu,-,-,23409,397,42687,1362,30,1989
3057,15/06/20,8:00 AM,Tamil Nadu,-,-,24547,435,44661,1138,38,1974
3093,16/06/20,8:00 AM,Tamil Nadu,-,-,25344,479,46504,797,44,1843
3129,17/06/20,8:00 AM,Tamil Nadu,-,-,26782,528,48019,1438,49,1515
3165,18/06/20,8:00 AM,Tamil Nadu,-,-,27624,576,50193,842,48,2174
3201,19/06/20,8:00 AM,Tamil Nadu,-,-,28641,625,52334,1017,49,2141
3237,20/06/20,8:00 AM,Tamil Nadu,-,-,30271,666,54449,1630,41,2115
3273,21/06/20,8:00 AM,Tamil Nadu,-,-,31316,704,56845,1045,38,2396
3309,22/06/20,8:00 AM,Tamil Nadu,-,-,32754,757,59377,1438,53,2532
3345,23/06/20,8:00 AM,Tamil Nadu,-,-,34112,794,62087,1358,37,2710
3381,24/06/20,8:00 AM,Tamil Nadu,-,-,35339,833,64603,1227,39,2516
3417,25/06/20,8:00 AM,Tamil Nadu,-,-,37763,866,67468,2424,33,2865
3453,26/06/20,8:00 AM,Tamil Nadu,-,-,39999,911,70977,2236,45,3509
3489,27/06/20,8:00 AM,Tamil Nadu,-,-,41357,957,74622,1358,46,3645
3525,28/06/20,8:00 AM,Tamil Nadu,-,-,44094,1025,78335,2737,68,3713
3561,29/06/20,8:00 AM,Tamil Nadu,-,-,45537,1079,82275,1443,54,3940
3597,30/06/20,8:00 AM,Tamil Nadu,-,-,47749,1141,86224,2212,62,3949
3633,01/07/20,8:00 AM,Tamil Nadu,-,-,50074,1201,90167,2325,60,3943
3669,02/07/20,8:00 AM,Tamil Nadu,-,-,52926,1264,94049,2852,63,3882
3705,03/07/20,8:00 AM,Tamil Nadu,-,-,56021,1321,98392,3095,57,4343
3741,04/07/20,8:00 AM,Tamil Nadu,-,-,58378,1385,102721,2357,64,4329
3777,05/07/20,8:00 AM,Tamil Nadu,-,-,60592,1450,107001,2214,65,4280
3813,06/07/20,8:00 AM,Tamil Nadu,-,-,62778,1510,111151,2186,60,4150
3849,07/07/20,8:00 AM,Tamil Nadu,-,-,66571,1571,114978,3793,61,3827
3885,08/07/20,8:00 AM,Tamil Nadu,-,-,71116,1636,118594,4545,65,3616
3921,09/07/20,8:00 AM,Tamil Nadu,-,-,74167,1700,122350,3051,64,3756
3957,10/07/20,8:00 AM,Tamil Nadu,-,-,78161,1765,126581,3994,65,4231
3993,11/07/20,8:00 AM,Tamil Nadu,-,-,82324,1829,130261,4163,64,3680
4029,12/07/20,8:00 AM,Tamil Nadu,-,-,85915,1898,134226,3591,69,3965
4065,13/07/20,8:00 AM,Tamil Nadu,-,-,89532,1966,138470,3617,68,4244
4101,14/07/20,8:00 AM,Tamil Nadu,-,-,92567,2032,142798,3035,66,4328
4137,15/07/20,8:00 AM,Tamil Nadu,-,-,97310,2099,147324,4743,67,4526
4173,16/07/20,8:00 AM,Tamil Nadu,-,-,102310,2167,151820,5000,68,4496
4209,17/07/20,8:00 AM,Tamil Nadu,-,-,107416,2236,156369,5106,69,4549
4245,18/07/20,8:00 AM,Tamil Nadu,-,-,110807,2315,160907,3391,79,4538
4281,19/07/20,8:00 AM,Tamil Nadu,-,-,113856,2403,165714,3049,88,4807
4316,20/07/20,8:00 AM,Tamil Nadu,-,-,117915,2481,170693,4059,78,4979
4351,21/07/20,8:00 AM,Tamil Nadu,-,-,121776,2551,175678,3861,70,4985
2950,12/06/20,8:00 AM,Telangana,-,-,1993,165,4320,0,0,0
2986,13/06/20,8:00 AM,Telangana,-,-,2278,174,4484,285,9,164
3022,14/06/20,8:00 AM,Telangana,-,-,2352,182,4737,74,8,253
3058,15/06/20,8:00 AM,Telangana,-,-,2377,185,4974,25,3,237
3094,16/06/20,8:00 AM,Telangana,-,-,2766,187,5193,389,2,219
3130,17/06/20,8:00 AM,Telangana,-,-,3027,191,5406,261,4,213
3166,18/06/20,8:00 AM,Telangana,-,-,3071,192,5675,44,1,269
3202,19/06/20,8:00 AM,Telangana,-,-,3301,195,6027,230,3,352
3238,20/06/20,8:00 AM,Telangana,-,-,3353,198,6526,52,3,499
3274,21/06/20,8:00 AM,Telangana,-,-,3506,203,7072,153,5,546
3310,22/06/20,8:00 AM,Telangana,-,-,3731,210,7802,225,7,730
3346,23/06/20,8:00 AM,Telangana,-,-,4005,217,8674,274,7,872
3382,24/06/20,8:00 AM,Telangana,-,-,4224,220,9553,219,3,879
3418,25/06/20,8:00 AM,Telangana,-,-,4361,225,10444,137,5,891
3454,26/06/20,8:00 AM,Telangana,-,-,4688,230,11364,327,5,920
3490,27/06/20,8:00 AM,Telangana,-,-,4766,237,12349,78,7,985
3526,28/06/20,8:00 AM,Telangana,-,-,4928,243,13436,162,6,1087
3562,29/06/20,8:00 AM,Telangana,-,-,5172,247,14419,244,4,983
3598,30/06/20,8:00 AM,Telangana,-,-,5582,253,15394,410,6,975
3634,01/07/20,8:00 AM,Telangana,-,-,7294,260,16339,1712,7,945
3670,02/07/20,8:00 AM,Telangana,-,-,8082,267,17357,788,7,1018
3706,03/07/20,8:00 AM,Telangana,-,-,9069,275,18570,987,8,1213
3742,04/07/20,8:00 AM,Telangana,-,-,10195,283,20462,1126,8,1892
3778,05/07/20,8:00 AM,Telangana,-,-,11537,288,22312,1342,5,1850
3814,06/07/20,8:00 AM,Telangana,-,-,12703,295,23902,1166,7,1590
3850,07/07/20,8:00 AM,Telangana,-,-,14781,306,25733,2078,11,1831
3886,08/07/20,8:00 AM,Telangana,-,-,16287,313,27612,1506,7,1879
3922,09/07/20,8:00 AM,Telangana,-,-,17279,324,29536,992,11,1924
3958,10/07/20,8:00 AM,Telangana,-,-,18192,331,30946,913,7,1410
3994,11/07/20,8:00 AM,Telangana,-,-,19205,339,32224,1013,8,1278
4030,12/07/20,8:00 AM,Telangana,-,-,20919,348,33402,1714,9,1178
4066,13/07/20,8:00 AM,Telangana,-,-,22482,356,34671,1563,8,1269
4102,14/07/20,8:00 AM,Telangana,-,-,23679,365,36221,1197,9,1550
4138,15/07/20,8:00 AM,Telangana,-,-,24840,375,37745,1161,10,1524
4174,16/07/20,8:00 AM,Telangana,-,-,25999,386,39342,1159,11,1597
4210,17/07/20,8:00 AM,Telangana,-,-,27295,396,41018,1296,10,1676
4246,18/07/20,8:00 AM,Telangana,-,-,28705,403,42496,1410,7,1478
4282,19/07/20,8:00 AM,Telangana,-,-,30607,409,43780,1902,6,1284
4317,20/07/20,8:00 AM,Telangana,-,-,32438,415,45076,1831,6,1296
4352,21/07/20,8:00 AM,Telangana,-,-,34323,422,46274,1885,7,1198
33,02/03/20,6:00 PM,Telengana,1,0,0,0,1,0,0,0
36,03/03/20,6:00 PM,Telengana,1,0,0,0,1,0,0,0
44,04/03/20,6:00 PM,Telengana,1,0,0,0,1,0,0,0
50,05/03/20,6:00 PM,Telengana,1,0,0,0,1,0,0,0
57,06/03/20,6:00 PM,Telengana,1,0,0,0,1,0,0,0
61,07/03/20,6:00 PM,Telengana,1,0,0,0,1,0,0,0
67,08/03/20,6:00 PM,Telengana,1,0,0,0,1,0,0,0
81,09/03/20,6:00 PM,Telengana,1,0,0,0,1,0,0,0
96,10/03/20,6:00 PM,Telengana,1,0,0,0,1,0,0,0
103,11/03/20,6:00 PM,Telengana,1,0,0,0,1,0,0,0
114,12/03/20,6:00 PM,Telengana,1,0,0,0,1,0,0,0
127,13/03/20,6:00 PM,Telengana,1,0,0,0,1,0,0,0
140,14/03/20,6:00 PM,Telengana,1,0,0,0,1,0,0,0
158,15/03/20,6:00 PM,Telengana,3,0,1,0,3,1,0,2
173,16/03/20,6:00 PM,Telengana,3,0,1,0,3,0,0,0
188,17/03/20,6:00 PM,Telengana,3,2,1,0,5,0,0,2
204,18/03/20,6:00 PM,Telengana,4,2,1,0,6,0,0,1
222,19/03/20,6:00 PM,Telengana,4,2,1,0,6,0,0,0
242,20/03/20,6:00 PM,Telengana,8,9,1,0,17,0,0,11
264,21/03/20,6:00 PM,Telengana,10,11,1,0,21,0,0,4
287,22/03/20,6:00 PM,Telengana,11,11,1,0,22,0,0,1
310,23/03/20,6:00 PM,Telengana,22,10,1,0,32,0,0,10
334,24/03/20,6:00 PM,Telengana,25,10,1,0,35,0,0,3
359,25/03/20,6:00 PM,Telengana,25,10,1,0,35,0,0,0
389,26/03/20,6:00 PM,Telengana,34,10,1,0,44,0,0,9
416,27/03/20,10:00 AM,Telengana,35,10,1,0,45,0,0,1
443,28/03/20,6:00 PM,Telengana,46,10,1,0,56,0,0,11
470,29/03/20,7:30 PM,Telengana,-,-,1,1,66,0,1,10
497,30/03/20,9:30 PM,Telengana,-,-,1,1,71,0,0,5
525,31/03/20,8:30 PM,Telengana,-,-,1,1,79,0,0,8
555,01/04/20,7:30 PM,Telengana,-,-,1,3,96,0,2,17
584,02/04/20,6:00 PM,Telengana,-,-,1,3,107,0,0,11
614,03/04/20,6:00 PM,Telengana,-,-,1,7,158,0,4,51
645,04/04/20,6:00 PM,Telengana,-,-,1,7,159,0,0,1
675,05/04/20,6:00 PM,Telengana,-,-,32,7,269,31,0,110
705,06/04/20,6:00 PM,Telengana,-,-,34,7,321,2,0,52
735,07/04/20,6:00 PM,Telengana,-,-,35,7,364,1,0,43
766,08/04/20,5:00 PM,Telengana,-,-,35,7,427,0,0,63
797,09/04/20,5:00 PM,Telengana,-,-,35,7,442,0,0,15
828,10/04/20,5:00 PM,Telengana,-,-,35,7,473,0,0,31
859,11/04/20,5:00 PM,Telengana,-,-,43,9,504,8,2,31
890,12/04/20,5:00 PM,Telengana,-,-,43,9,504,0,0,0
922,13/04/20,5:00 PM,Telengana,-,-,100,16,562,57,7,58
955,14/04/20,5:00 PM,Telengana,-,-,100,17,624,0,1,62
988,15/04/20,5:00 PM,Telengana,-,-,120,18,647,20,1,23
1021,16/04/20,5:00 PM,Telengana,-,-,120,18,698,0,0,51
1054,17/04/20,5:00 PM,Telengana,-,-,186,18,743,66,0,45
1087,18/04/20,5:00 PM,Telengana,-,-,186,18,791,0,0,48
1120,19/04/20,5:00 PM,Telengana,-,-,186,18,844,0,0,53
1153,20/04/20,5:00 PM,Telengana,-,-,190,21,873,4,3,29
1186,21/04/20,5:00 PM,Telengana,-,-,190,23,919,0,2,46
1218,22/04/20,5:00 PM,Telengana,-,-,194,23,945,4,0,26
1250,23/04/20,5:00 PM,Telengana,-,-,197,24,960,3,1,15
1282,24/04/20,5:00 PM,Telengana,-,-,253,26,984,56,2,24
1314,25/04/20,5:00 PM,Telengana,-,-,253,26,984,0,0,0
1346,26/04/20,5:00 PM,Telengana,-,-,280,26,991,27,0,7
1378,27/04/20,5:00 PM,Telengana,-,-,280,26,1002,0,0,11
1410,28/04/20,5:00 PM,Telengana,-,-,321,26,1004,41,0,2
1442,29/04/20,5:00 PM,Telengana,-,-,367,26,1012,46,0,8
1474,30/04/20,5:00 PM,Telengana,-,-,367,26,1012,0,0,0
1506,01/05/20,5:00 PM,Telengana,-,-,441,26,1039,74,0,27
1538,02/05/20,5:00 PM,Telengana,-,-,441,26,1039,0,0,0
1570,03/05/20,5:00 PM,Telengana,-,-,458,28,1063,17,2,24
1602,04/05/20,5:00 PM,Telengana,-,-,490,29,1082,32,1,19
1634,05/05/20,5:00 PM,Telengana,-,-,585,29,1085,95,0,3
1667,06/05/20,8:00 AM,Telengana,-,-,585,29,1096,0,0,11
1700,07/05/20,8:00 AM,Telengana,-,-,628,29,1107,43,0,11
1733,08/05/20,8:00 AM,Telengana,-,-,650,29,1123,22,0,16
1766,09/05/20,8:00 AM,Telengana,-,-,700,29,1133,50,0,10
1799,10/05/20,8:00 AM,Telengana,-,-,750,30,1163,50,1,30
1832,11/05/20,8:00 AM,Telengana,-,-,750,30,1196,0,0,33
1865,12/05/20,8:00 AM,Telengana,-,-,800,30,1275,50,0,79
1898,13/05/20,8:00 AM,Telengana,-,-,830,32,1326,30,2,51
1931,14/05/20,8:00 AM,Telengana,-,-,940,34,1367,110,2,41
1964,15/05/20,8:00 AM,Telengana,-,-,950,34,1414,10,0,47
1997,16/05/20,8:00 AM,Telengana,-,-,959,34,1454,9,0,40
2030,17/05/20,8:00 AM,Telengana,-,-,971,34,1509,12,0,55
2063,18/05/20,8:00 AM,Telengana,-,-,992,34,1551,21,0,42
2096,19/05/20,8:00 AM,Telengana,-,-,1000,35,1597,8,1,46
2129,20/05/20,8:00 AM,Telengana,-,-,1010,38,1634,10,3,37
2163,21/05/20,8:00 AM,Telengana,-,-,1015,40,1661,5,2,27
2197,22/05/20,8:00 AM,Telengana,-,-,1035,45,1699,20,5,38
2231,23/05/20,8:00 AM,Telengana,-,-,1043,45,1761,8,0,62
2266,24/05/20,8:00 AM,Telengana,-,-,1065,49,1813,22,4,52
2301,25/05/20,8:00 AM,Telengana,-,-,1090,53,1854,25,4,41
2337,26/05/20,8:00 AM,Telengana,-,-,1164,56,1920,74,3,66
2373,27/05/20,8:00 AM,Telengana,-,-,1284,57,1991,120,1,71
2409,28/05/20,8:00 AM,Telengana,-,-,1284,63,2098,0,6,107
2445,29/05/20,8:00 AM,Telengana,-,-,1345,67,2256,61,4,158
2481,30/05/20,8:00 AM,Telengana,-,-,1381,71,2425,36,4,169
2517,31/05/20,8:00 AM,Telengana,-,-,1412,77,2499,31,6,74
2553,01/06/20,8:00 AM,Telengana,-,-,1428,82,2698,16,5,199
2589,02/06/20,8:00 AM,Telengana,-,-,1491,88,2792,63,6,94
2625,03/06/20,8:00 AM,Telengana,-,-,1526,92,2891,35,4,99
2661,04/06/20,8:00 AM,Telengana,-,-,1556,99,3020,30,7,129
2697,05/06/20,8:00 AM,Telengana,-,-,1587,105,3147,31,6,127
2733,06/06/20,8:00 AM,Telengana,-,-,1627,113,3290,40,8,143
2769,07/06/20,8:00 AM,Telengana,-,-,1710,123,3496,83,10,206
2805,08/06/20,8:00 AM,Telengana,-,-,1710,123,3580,0,0,84
2841,09/06/20,8:00 AM,Telengana,-,-,1710,137,3650,0,14,70
2877,10/06/20,8:00 AM,Telengana,-,-,1809,148,3920,99,11,270
2914,11/06/20,8:00 AM,Telengana,-,-,1817,156,4111,8,8,191
736,07/04/20,6:00 PM,Tripura,-,-,0,0,1,0,0,0
767,08/04/20,5:00 PM,Tripura,-,-,0,0,1,0,0,0
798,09/04/20,5:00 PM,Tripura,-,-,0,0,1,0,0,0
829,10/04/20,5:00 PM,Tripura,-,-,0,0,1,0,0,0
860,11/04/20,5:00 PM,Tripura,-,-,0,0,2,0,0,1
891,12/04/20,5:00 PM,Tripura,-,-,0,0,2,0,0,0
923,13/04/20,5:00 PM,Tripura,-,-,0,0,2,0,0,0
956,14/04/20,5:00 PM,Tripura,-,-,0,0,2,0,0,0
989,15/04/20,5:00 PM,Tripura,-,-,0,0,2,0,0,0
1022,16/04/20,5:00 PM,Tripura,-,-,1,0,2,1,0,0
1055,17/04/20,5:00 PM,Tripura,-,-,1,0,2,0,0,0
1088,18/04/20,5:00 PM,Tripura,-,-,1,0,2,0,0,0
1121,19/04/20,5:00 PM,Tripura,-,-,1,0,2,0,0,0
1154,20/04/20,5:00 PM,Tripura,-,-,1,0,2,0,0,0
1187,21/04/20,5:00 PM,Tripura,-,-,1,0,2,0,0,0
1219,22/04/20,5:00 PM,Tripura,-,-,1,0,2,0,0,0
1251,23/04/20,5:00 PM,Tripura,-,-,1,0,2,0,0,0
1283,24/04/20,5:00 PM,Tripura,-,-,1,0,2,0,0,0
1315,25/04/20,5:00 PM,Tripura,-,-,1,0,2,0,0,0
1347,26/04/20,5:00 PM,Tripura,-,-,2,0,2,1,0,0
1379,27/04/20,5:00 PM,Tripura,-,-,2,0,2,0,0,0
1411,28/04/20,5:00 PM,Tripura,-,-,2,0,2,0,0,0
1443,29/04/20,5:00 PM,Tripura,-,-,2,0,2,0,0,0
1475,30/04/20,5:00 PM,Tripura,-,-,2,0,2,0,0,0
1507,01/05/20,5:00 PM,Tripura,-,-,2,0,2,0,0,0
1539,02/05/20,5:00 PM,Tripura,-,-,2,0,2,0,0,0
1571,03/05/20,5:00 PM,Tripura,-,-,2,0,4,0,0,2
1603,04/05/20,5:00 PM,Tripura,-,-,2,0,16,0,0,12
1635,05/05/20,5:00 PM,Tripura,-,-,2,0,29,0,0,13
1668,06/05/20,8:00 AM,Tripura,-,-,2,0,43,0,0,14
1701,07/05/20,8:00 AM,Tripura,-,-,2,0,43,0,0,0
1734,08/05/20,8:00 AM,Tripura,-,-,2,0,65,0,0,22
1767,09/05/20,8:00 AM,Tripura,-,-,2,0,118,0,0,53
1800,10/05/20,8:00 AM,Tripura,-,-,2,0,134,0,0,16
1833,11/05/20,8:00 AM,Tripura,-,-,2,0,150,0,0,16
1866,12/05/20,8:00 AM,Tripura,-,-,2,0,152,0,0,2
1899,13/05/20,8:00 AM,Tripura,-,-,2,0,154,0,0,2
1932,14/05/20,8:00 AM,Tripura,-,-,16,0,155,14,0,1
1965,15/05/20,8:00 AM,Tripura,-,-,29,0,156,13,0,1
1998,16/05/20,8:00 AM,Tripura,-,-,42,0,156,13,0,0
2031,17/05/20,8:00 AM,Tripura,-,-,64,0,167,22,0,11
2064,18/05/20,8:00 AM,Tripura,-,-,85,0,167,21,0,0
2097,19/05/20,8:00 AM,Tripura,-,-,85,0,167,0,0,0
2130,20/05/20,8:00 AM,Tripura,-,-,116,0,173,31,0,6
2164,21/05/20,8:00 AM,Tripura,-,-,133,0,173,17,0,0
2198,22/05/20,8:00 AM,Tripura,-,-,148,0,173,15,0,0
2232,23/05/20,8:00 AM,Tripura,-,-,152,0,175,4,0,2
2267,24/05/20,8:00 AM,Tripura,-,-,153,0,189,1,0,14
2302,25/05/20,8:00 AM,Tripura,-,-,165,0,191,12,0,2
2338,26/05/20,8:00 AM,Tripura,-,-,165,0,194,0,0,3
2374,27/05/20,8:00 AM,Tripura,-,-,165,0,207,0,0,13
2410,28/05/20,8:00 AM,Tripura,-,-,165,0,230,0,0,23
2446,29/05/20,8:00 AM,Tripura,-,-,167,0,242,2,0,12
2482,30/05/20,8:00 AM,Tripura,-,-,171,0,251,4,0,9
2518,31/05/20,8:00 AM,Tripura,-,-,172,0,268,1,0,17
2554,01/06/20,8:00 AM,Tripura,-,-,173,0,313,1,0,45
2590,02/06/20,8:00 AM,Tripura,-,-,173,0,420,0,0,107
2626,03/06/20,8:00 AM,Tripura,-,-,173,0,468,0,0,48
2662,04/06/20,8:00 AM,Tripura,-,-,173,0,468,0,0,0
2698,05/06/20,8:00 AM,Tripura,-,-,173,0,644,0,0,176
2734,06/06/20,8:00 AM,Tripura,-,-,173,0,692,0,0,48
2770,07/06/20,8:00 AM,Tripura,-,-,173,0,747,0,0,55
2806,08/06/20,8:00 AM,Tripura,-,-,192,0,800,19,0,53
2842,09/06/20,8:00 AM,Tripura,-,-,192,0,838,0,0,38
2878,10/06/20,8:00 AM,Tripura,-,-,192,1,864,0,1,26
2915,11/06/20,8:00 AM,Tripura,-,-,239,1,895,47,0,31
2951,12/06/20,8:00 AM,Tripura,-,-,278,1,913,39,0,18
2987,13/06/20,8:00 AM,Tripura,-,-,278,1,961,0,0,48
3023,14/06/20,8:00 AM,Tripura,-,-,315,1,1046,37,0,85
3059,15/06/20,8:00 AM,Tripura,-,-,315,1,1076,0,0,30
3095,16/06/20,8:00 AM,Tripura,-,-,433,1,1086,118,0,10
3131,17/06/20,8:00 AM,Tripura,-,-,433,1,1092,0,0,6
3167,18/06/20,8:00 AM,Tripura,-,-,556,1,1135,123,0,43
3203,19/06/20,8:00 AM,Tripura,-,-,639,1,1155,83,0,20
